season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,7,2025-10-11T17:30:00Z,20251011_1730_bluffton_anderson_in,401774401,Anderson (IN),Bluffton,Anderson (in),Bluffton,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774401, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Anderson (IN)', 'away_team': 'Bluffton', 'venue': 'Macholtz Stadium', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_livingstone_fayetteville_state,401773082,Fayetteville State,Livingstone,Fayetteville State,Livingstone,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773082, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Fayetteville State', 'away_team': 'Livingstone', 'venue': 'Luther ""Nick"" Jeralds Stadium', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_wesleyan_university_ct_colby_college,401766694,Colby College,Wesleyan University (CT),Colby College,Wesleyan University (ct),,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766694, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Colby College', 'away_team': 'Wesleyan University (CT)', 'venue': 'Seaverns Field At Harold Alfond Stadium', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_norfolk_state_wofford,401767407,Wofford,Norfolk State,Wofford,Norfolk State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767407, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Wofford', 'away_team': 'Norfolk State', 'venue': 'Gibbs Stadium', 'conference_game': False}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_macalester_saint_john_s_mn,401776753,Saint John's (MN),Macalester,Saint John's (mn),Macalester,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401776753, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': ""Saint John's (MN)"", 'away_team': 'Macalester', 'venue': 'Clemens Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_dayton_valparaiso,401767616,Valparaiso,Dayton,Valparaiso,Dayton,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767616, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Valparaiso', 'away_team': 'Dayton', 'venue': 'Brown Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_monmouth_towson,401767260,Towson,Monmouth,Towson,Monmouth,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767260, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Towson', 'away_team': 'Monmouth', 'venue': 'Johnny Unitas Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_middlebury_williams,401766696,Williams,Middlebury,Williams,Middlebury,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766696, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Williams', 'away_team': 'Middlebury', 'venue': 'Farley-Lamb Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_lawrence_university_chicago,401766692,Chicago,Lawrence University,Chicago,Lawrence University,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766692, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Chicago', 'away_team': 'Lawrence University', 'venue': 'Amos Alonzo Stagg Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_west_virginia_wesleyan_fairmont_state,401773672,Fairmont State,West Virginia Wesleyan,Fairmont State,West Virginia Wesleyan,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773672, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Fairmont State', 'away_team': 'West Virginia Wesleyan', 'venue': 'Duvall-Rosier Field', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_hillsdale_findlay,401773237,Findlay,Hillsdale,Findlay,Hillsdale,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773237, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Findlay', 'away_team': 'Hillsdale', 'venue': 'Donnell Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_luther_buena_vista,401773159,Buena Vista,Luther,Buena Vista,Luther,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773159, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Buena Vista', 'away_team': 'Luther', 'venue': 'J. Leslie Rollins Stadium', 'conference_game': True}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_valdosta_state_the_citadel,401767583,The Citadel,Valdosta State,The Citadel,Valdosta State,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767583, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'The Citadel', 'away_team': 'Valdosta State', 'venue': 'Johnson Hagood Stadium', 'conference_game': False}}"
2025,7,2025-10-11T18:00:00Z,20251011_1800_coe_college_simpson_college_ia,401773048,Simpson College (IA),Coe College,Simpson College (ia),Coe College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773048, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T18:00:00Z', 'home_team': 'Simpson College (IA)', 'away_team': 'Coe College', 'venue': 'Bill Buxton Stadium', 'conference_game': True}}"
