away_ats,away_pa_pg,away_pass_def_rank,away_pass_rank,away_pf_pg,away_pr,away_pr_rank,away_py_allowed_pg,away_py_pg,away_rush_def_rank,away_rush_rank,away_ry_allowed_pg,away_ry_pg,away_sos,away_sos_rank,away_su,away_team_norm,away_team_raw,away_to_margin_pg,away_tot_def_rank,away_tot_off_rank,away_ty_allowed_pg,away_ty_pg,favored_side,game_key,hfa,home_ats,home_pa_pg,home_pass_def_rank,home_pass_rank,home_pf_pg,home_pr,home_pr_rank,home_py_allowed_pg,home_py_pg,home_rush_def_rank,home_rush_rank,home_ry_allowed_pg,home_ry_pg,home_sos,home_sos_rank,home_su,home_team_norm,home_team_raw,home_to_margin_pg,home_tot_def_rank,home_tot_off_rank,home_ty_allowed_pg,home_ty_pg,is_closing,kickoff_iso_utc,moneyline_away,moneyline_home,odds_source,rating_diff,rating_diff_favored_team,rating_vs_odds,rating_vs_odds_favored_team,raw_sources,season,snapshot_at,source_uid,spread_favored_team,spread_home_relative,total,week
,29.6,122,11,33.4,73.76,50.0,273.3,302.9,63,97,146.5,129.9,71.38,50.0,5-5,Duke,Duke,0.3,108,31,419.8,432.8,,20251122_2030_duke_north_carolina,3.43,,22.0,56,107,18.7,66.76,75.0,215.9,180.8,25,120,114.2,109.1,67.8,65.0,4-6,North Carolina,North Carolina,-0.2,35,128,330.1,289.9,,2025-11-22T20:30:00Z,,,,-7.0,,,,"{'league_metrics_away': {'ATS': None, 'PA': 29.6, 'PF': 33.4, 'PY(D)': 273.3, 'PY(O)': 302.9, 'R(D)_PY': 122, 'R(D)_RY': 63, 'R(D)_TY': 108, 'R(O)_PY': 11, 'R(O)_RY': 97, 'R(O)_TY': 31, 'RY(D)': 146.5, 'RY(O)': 129.9, 'SU': '5-5', 'TO': 0.3, 'TY(D)': 419.8, 'TY(O)': 432.8, 'Team': 'Duke'}, 'league_metrics_home': {'ATS': None, 'PA': 22.0, 'PF': 18.7, 'PY(D)': 215.9, 'PY(O)': 180.8, 'R(D)_PY': 56, 'R(D)_RY': 25, 'R(D)_TY': 35, 'R(O)_PY': 107, 'R(O)_RY': 120, 'R(O)_TY': 128, 'RY(D)': 114.2, 'RY(O)': 109.1, 'SU': '4-6', 'TO': -0.2, 'TY(D)': 330.1, 'TY(O)': 289.9, 'Team': 'North Carolina'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 73.76, 'pr_rank': 50, 'season': 2025, 'sos': 71.38, 'sos_rank': 50, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Duke', 'team_norm': 'Duke', 'team_raw': 'Duke', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 66.76, 'pr_rank': 75, 'season': 2025, 'sos': 67.8, 'sos_rank': 65, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'North Carolina', 'team_norm': 'North Carolina', 'team_raw': 'North Carolina', 'week': 13}, 'schedule_row': {'away_team': 'Duke', 'conference_game': True, 'home_team': 'North Carolina', 'id': 401754600, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Kenan Stadium', 'week': 13}}",2025,,401754600,,,,13
,18.3,63,18,33.6,68.5,68.0,219.7,286.7,29,44,119.4,179.6,63.72,79.0,7-3,East Carolina,East Carolina,0.5,40,17,339.1,466.3,,20251122_2030_east_carolina_utsa,3.43,,30.4,91,61,32.3,70.27,64.0,240.7,240.1,69,47,148.1,175.1,64.39,77.0,5-5,Utsa,UTSA,0.2,80,46,388.8,415.2,,2025-11-22T20:30:00Z,,,,1.77,,,,"{'league_metrics_away': {'ATS': None, 'PA': 18.3, 'PF': 33.6, 'PY(D)': 219.7, 'PY(O)': 286.7, 'R(D)_PY': 63, 'R(D)_RY': 29, 'R(D)_TY': 40, 'R(O)_PY': 18, 'R(O)_RY': 44, 'R(O)_TY': 17, 'RY(D)': 119.4, 'RY(O)': 179.6, 'SU': '7-3', 'TO': 0.5, 'TY(D)': 339.1, 'TY(O)': 466.3, 'Team': 'East Carolina'}, 'league_metrics_home': {'ATS': None, 'PA': 30.4, 'PF': 32.3, 'PY(D)': 240.7, 'PY(O)': 240.1, 'R(D)_PY': 91, 'R(D)_RY': 69, 'R(D)_TY': 80, 'R(O)_PY': 61, 'R(O)_RY': 47, 'R(O)_TY': 46, 'RY(D)': 148.1, 'RY(O)': 175.1, 'SU': '5-5', 'TO': 0.2, 'TY(D)': 388.8, 'TY(O)': 415.2, 'Team': 'Utsa'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 68.5, 'pr_rank': 68, 'season': 2025, 'sos': 63.72, 'sos_rank': 79, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'East Carolina', 'team_norm': 'East Carolina', 'team_raw': 'East Carolina', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 70.27, 'pr_rank': 64, 'season': 2025, 'sos': 64.39, 'sos_rank': 77, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Utsa', 'team_norm': 'Utsa', 'team_raw': 'UTSA', 'week': 13}, 'schedule_row': {'away_team': 'East Carolina', 'conference_game': True, 'home_team': 'UTSA', 'id': 401762513, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Alamodome', 'week': 13}}",2025,,401762513,,,,13
,26.0,105,118,30.4,58.49,104.0,253.2,157.6,61,4,146.0,261.3,55.48,140.0,7-3,Jacksonville State,Jacksonville State,0.8,90,42,399.2,418.9,,20251122_2030_jacksonville_state_florida_international,3.43,,29.6,106,82,26.8,57.82,109.0,260.0,213.7,64,45,146.8,177.7,58.11,128.0,5-5,Florida International,Florida International,0.0,95,70,406.8,391.4,,2025-11-22T20:30:00Z,,,,-0.67,,,,"{'league_metrics_away': {'ATS': None, 'PA': 26.0, 'PF': 30.4, 'PY(D)': 253.2, 'PY(O)': 157.6, 'R(D)_PY': 105, 'R(D)_RY': 61, 'R(D)_TY': 90, 'R(O)_PY': 118, 'R(O)_RY': 4, 'R(O)_TY': 42, 'RY(D)': 146.0, 'RY(O)': 261.3, 'SU': '7-3', 'TO': 0.8, 'TY(D)': 399.2, 'TY(O)': 418.9, 'Team': 'Jacksonville State'}, 'league_metrics_home': {'ATS': None, 'PA': 29.6, 'PF': 26.8, 'PY(D)': 260.0, 'PY(O)': 213.7, 'R(D)_PY': 106, 'R(D)_RY': 64, 'R(D)_TY': 95, 'R(O)_PY': 82, 'R(O)_RY': 45, 'R(O)_TY': 70, 'RY(D)': 146.8, 'RY(O)': 177.7, 'SU': '5-5', 'TO': 0.0, 'TY(D)': 406.8, 'TY(O)': 391.4, 'Team': 'Florida International'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 58.49, 'pr_rank': 104, 'season': 2025, 'sos': 55.48, 'sos_rank': 140, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Jacksonville State', 'team_norm': 'Jacksonville State', 'team_raw': 'Jacksonville State', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 57.82, 'pr_rank': 109, 'season': 2025, 'sos': 58.11, 'sos_rank': 128, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Fla. International', 'team_norm': 'Fla. International', 'team_raw': 'Fla. International', 'week': 13}, 'schedule_row': {'away_team': 'Jacksonville State', 'conference_game': True, 'home_team': 'Florida International', 'id': 401757305, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Pitbull Stadium', 'week': 13}}",2025,,401757305,,,,13
,23.1,55,91,25.9,76.74,39.0,215.8,203.9,40,66,129.3,160.0,78.93,5.0,5-5,Kentucky,Kentucky,-0.4,47,85,345.1,363.9,,20251122_2030_kentucky_vanderbilt,3.43,,22.2,98,43,38.3,86.4,14.0,244.8,258.4,23,37,112.4,185.7,74.56,25.0,8-2,Vanderbilt,Vanderbilt,0.2,55,26,357.2,444.1,,2025-11-22T20:30:00Z,,,,9.66,,,,"{'league_metrics_away': {'ATS': None, 'PA': 23.1, 'PF': 25.9, 'PY(D)': 215.8, 'PY(O)': 203.9, 'R(D)_PY': 55, 'R(D)_RY': 40, 'R(D)_TY': 47, 'R(O)_PY': 91, 'R(O)_RY': 66, 'R(O)_TY': 85, 'RY(D)': 129.3, 'RY(O)': 160.0, 'SU': '5-5', 'TO': -0.4, 'TY(D)': 345.1, 'TY(O)': 363.9, 'Team': 'Kentucky'}, 'league_metrics_home': {'ATS': None, 'PA': 22.2, 'PF': 38.3, 'PY(D)': 244.8, 'PY(O)': 258.4, 'R(D)_PY': 98, 'R(D)_RY': 23, 'R(D)_TY': 55, 'R(O)_PY': 43, 'R(O)_RY': 37, 'R(O)_TY': 26, 'RY(D)': 112.4, 'RY(O)': 185.7, 'SU': '8-2', 'TO': 0.2, 'TY(D)': 357.2, 'TY(O)': 444.1, 'Team': 'Vanderbilt'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 76.74, 'pr_rank': 39, 'season': 2025, 'sos': 78.93, 'sos_rank': 5, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Kentucky', 'team_norm': 'Kentucky', 'team_raw': 'Kentucky', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 86.4, 'pr_rank': 14, 'season': 2025, 'sos': 74.56, 'sos_rank': 25, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Vanderbilt', 'team_norm': 'Vanderbilt', 'team_raw': 'Vanderbilt', 'week': 13}, 'schedule_row': {'away_team': 'Kentucky', 'conference_game': True, 'home_team': 'Vanderbilt', 'id': 401752782, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'FirstBank Stadium', 'week': 13}}",2025,,401752782,,,,13
,31.1,60,84,24.0,70.38,63.0,217.0,212.5,80,102,155.4,123.1,75.95,15.0,3-7,Michigan State,Michigan State,-0.4,69,106,372.4,335.6,,20251122_2030_michigan_state_iowa,3.43,,14.9,6,125,28.7,83.15,21.0,157.4,133.6,20,46,108.7,176.6,75.49,17.0,6-4,Iowa,Iowa,0.3,6,115,266.1,310.2,,2025-11-22T20:30:00Z,,,,12.77,,,,"{'league_metrics_away': {'ATS': None, 'PA': 31.1, 'PF': 24.0, 'PY(D)': 217.0, 'PY(O)': 212.5, 'R(D)_PY': 60, 'R(D)_RY': 80, 'R(D)_TY': 69, 'R(O)_PY': 84, 'R(O)_RY': 102, 'R(O)_TY': 106, 'RY(D)': 155.4, 'RY(O)': 123.1, 'SU': '3-7', 'TO': -0.4, 'TY(D)': 372.4, 'TY(O)': 335.6, 'Team': 'Michigan State'}, 'league_metrics_home': {'ATS': None, 'PA': 14.9, 'PF': 28.7, 'PY(D)': 157.4, 'PY(O)': 133.6, 'R(D)_PY': 6, 'R(D)_RY': 20, 'R(D)_TY': 6, 'R(O)_PY': 125, 'R(O)_RY': 46, 'R(O)_TY': 115, 'RY(D)': 108.7, 'RY(O)': 176.6, 'SU': '6-4', 'TO': 0.3, 'TY(D)': 266.1, 'TY(O)': 310.2, 'Team': 'Iowa'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 70.38, 'pr_rank': 63, 'season': 2025, 'sos': 75.95, 'sos_rank': 15, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Michigan State', 'team_norm': 'Michigan State', 'team_raw': 'Michigan State', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 83.15, 'pr_rank': 21, 'season': 2025, 'sos': 75.49, 'sos_rank': 17, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Iowa', 'team_norm': 'Iowa', 'team_raw': 'Iowa', 'week': 13}, 'schedule_row': {'away_team': 'Michigan State', 'conference_game': True, 'home_team': 'Iowa', 'id': 401752913, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Kinnick Stadium', 'week': 13}}",2025,,401752913,,,,13
,25.9,68,42,30.5,61.57,95.0,223.0,259.1,98,76,172.1,151.0,59.77,115.0,7-3,Southern Miss,Southern Miss,1.3,85,52,395.1,410.1,,20251122_2030_southern_miss_south_alabama,3.43,,28.1,19,104,25.0,60.18,99.0,177.9,183.1,108,28,180.7,194.3,60.32,111.0,3-7,South Alabama,South Alabama,0.1,56,80,358.6,377.4,,2025-11-22T20:30:00Z,,,,-1.39,,,,"{'league_metrics_away': {'ATS': None, 'PA': 25.9, 'PF': 30.5, 'PY(D)': 223.0, 'PY(O)': 259.1, 'R(D)_PY': 68, 'R(D)_RY': 98, 'R(D)_TY': 85, 'R(O)_PY': 42, 'R(O)_RY': 76, 'R(O)_TY': 52, 'RY(D)': 172.1, 'RY(O)': 151.0, 'SU': '7-3', 'TO': 1.3, 'TY(D)': 395.1, 'TY(O)': 410.1, 'Team': 'Southern Miss'}, 'league_metrics_home': {'ATS': None, 'PA': 28.1, 'PF': 25.0, 'PY(D)': 177.9, 'PY(O)': 183.1, 'R(D)_PY': 19, 'R(D)_RY': 108, 'R(D)_TY': 56, 'R(O)_PY': 104, 'R(O)_RY': 28, 'R(O)_TY': 80, 'RY(D)': 180.7, 'RY(O)': 194.3, 'SU': '3-7', 'TO': 0.1, 'TY(D)': 358.6, 'TY(O)': 377.4, 'Team': 'South Alabama'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 61.57, 'pr_rank': 95, 'season': 2025, 'sos': 59.77, 'sos_rank': 115, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Southern Miss', 'team_norm': 'Southern Miss', 'team_raw': 'Southern Miss', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 60.18, 'pr_rank': 99, 'season': 2025, 'sos': 60.32, 'sos_rank': 111, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'South Alabama', 'team_norm': 'South Alabama', 'team_raw': 'South Alabama', 'week': 13}, 'schedule_row': {'away_team': 'Southern Miss', 'conference_game': True, 'home_team': 'South Alabama', 'id': 401761658, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Hancock Whitney Stadium', 'week': 13}}",2025,,401761658,,,,13
,31.5,116,55,22.3,64.18,88.0,267.1,244.7,91,110,165.0,117.6,78.12,8.0,3-7,Syracuse,Syracuse,-1.1,117,88,432.1,362.3,,20251122_2030_syracuse_notre_dame_fighting_irish,3.43,,18.4,73,32,38.5,95.29,2.0,224.0,265.7,13,29,99.8,193.7,74.21,27.0,8-2,Notre Dame Fighting Irish,Notre Dame,0.9,28,22,323.8,459.4,,2025-11-22T20:30:00Z,,,,31.11,,,,"{'league_metrics_away': {'ATS': None, 'PA': 31.5, 'PF': 22.3, 'PY(D)': 267.1, 'PY(O)': 244.7, 'R(D)_PY': 116, 'R(D)_RY': 91, 'R(D)_TY': 117, 'R(O)_PY': 55, 'R(O)_RY': 110, 'R(O)_TY': 88, 'RY(D)': 165.0, 'RY(O)': 117.6, 'SU': '3-7', 'TO': -1.1, 'TY(D)': 432.1, 'TY(O)': 362.3, 'Team': 'Syracuse'}, 'league_metrics_home': {'ATS': None, 'PA': 18.4, 'PF': 38.5, 'PY(D)': 224.0, 'PY(O)': 265.7, 'R(D)_PY': 73, 'R(D)_RY': 13, 'R(D)_TY': 28, 'R(O)_PY': 32, 'R(O)_RY': 29, 'R(O)_TY': 22, 'RY(D)': 99.8, 'RY(O)': 193.7, 'SU': '8-2', 'TO': 0.9, 'TY(D)': 323.8, 'TY(O)': 459.4, 'Team': 'Notre Dame Fighting Irish'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 64.18, 'pr_rank': 88, 'season': 2025, 'sos': 78.12, 'sos_rank': 8, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Syracuse', 'team_norm': 'Syracuse', 'team_raw': 'Syracuse', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 95.29, 'pr_rank': 2, 'season': 2025, 'sos': 74.21, 'sos_rank': 27, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Notre Dame Fighting Irish', 'team_norm': 'Notre Dame Fighting Irish', 'team_raw': 'Notre Dame', 'week': 13}, 'schedule_row': {'away_team': 'Syracuse', 'conference_game': False, 'home_team': 'Notre Dame', 'id': 401754604, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Notre Dame Stadium', 'week': 13}}",2025,,401754604,,,,13
,21.7,40,13,38.2,85.18,16.0,198.3,298.1,60,32,145.5,190.4,75.09,20.0,8-2,USC Trojans,USC,0.4,43,8,343.8,488.5,,20251122_2030_usc_trojans_oregon_ducks,3.43,,13.7,1,58,39.0,94.12,3.0,127.3,241.8,21,9,109.8,233.6,74.63,24.0,9-1,Oregon Ducks,Oregon,0.5,3,14,237.1,475.4,,2025-11-22T20:30:00Z,,,,8.94,,,,"{'league_metrics_away': {'ATS': None, 'PA': 21.7, 'PF': 38.2, 'PY(D)': 198.3, 'PY(O)': 298.1, 'R(D)_PY': 40, 'R(D)_RY': 60, 'R(D)_TY': 43, 'R(O)_PY': 13, 'R(O)_RY': 32, 'R(O)_TY': 8, 'RY(D)': 145.5, 'RY(O)': 190.4, 'SU': '8-2', 'TO': 0.4, 'TY(D)': 343.8, 'TY(O)': 488.5, 'Team': 'USC Trojans'}, 'league_metrics_home': {'ATS': None, 'PA': 13.7, 'PF': 39.0, 'PY(D)': 127.3, 'PY(O)': 241.8, 'R(D)_PY': 1, 'R(D)_RY': 21, 'R(D)_TY': 3, 'R(O)_PY': 58, 'R(O)_RY': 9, 'R(O)_TY': 14, 'RY(D)': 109.8, 'RY(O)': 233.6, 'SU': '9-1', 'TO': 0.5, 'TY(D)': 237.1, 'TY(O)': 475.4, 'Team': 'Oregon Ducks'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 85.18, 'pr_rank': 16, 'season': 2025, 'sos': 75.09, 'sos_rank': 20, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Southern California', 'team_norm': 'Southern California', 'team_raw': 'Southern California', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 94.12, 'pr_rank': 3, 'season': 2025, 'sos': 74.63, 'sos_rank': 24, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Oregon Ducks', 'team_norm': 'Oregon Ducks', 'team_raw': 'Oregon', 'week': 13}, 'schedule_row': {'away_team': 'USC', 'conference_game': True, 'home_team': 'Oregon', 'id': 401752911, 'kickoff_iso_utc': '2025-11-22T20:30:00Z', 'season': 2025, 'venue': 'Autzen Stadium', 'week': 13}}",2025,,401752911,,,,13
,26.0,119,56,28.0,72.86,52.0,269.6,243.8,55,54,142.8,168.9,66.79,70.0,8-2,Tulane,Tulane,0.5,103,49,412.4,412.7,,20251122_2045_tulane_temple,3.43,,26.7,20,90,29.6,57.91,107.0,179.7,204.2,117,68,195.4,158.1,62.72,88.0,5-5,Temple,Temple,1.1,73,88,375.1,362.3,,2025-11-22T20:45:00Z,,,,-14.95,,,,"{'league_metrics_away': {'ATS': None, 'PA': 26.0, 'PF': 28.0, 'PY(D)': 269.6, 'PY(O)': 243.8, 'R(D)_PY': 119, 'R(D)_RY': 55, 'R(D)_TY': 103, 'R(O)_PY': 56, 'R(O)_RY': 54, 'R(O)_TY': 49, 'RY(D)': 142.8, 'RY(O)': 168.9, 'SU': '8-2', 'TO': 0.5, 'TY(D)': 412.4, 'TY(O)': 412.7, 'Team': 'Tulane'}, 'league_metrics_home': {'ATS': None, 'PA': 26.7, 'PF': 29.6, 'PY(D)': 179.7, 'PY(O)': 204.2, 'R(D)_PY': 20, 'R(D)_RY': 117, 'R(D)_TY': 73, 'R(O)_PY': 90, 'R(O)_RY': 68, 'R(O)_TY': 88, 'RY(D)': 195.4, 'RY(O)': 158.1, 'SU': '5-5', 'TO': 1.1, 'TY(D)': 375.1, 'TY(O)': 362.3, 'Team': 'Temple'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 72.86, 'pr_rank': 52, 'season': 2025, 'sos': 66.79, 'sos_rank': 70, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Tulane', 'team_norm': 'Tulane', 'team_raw': 'Tulane', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 57.91, 'pr_rank': 107, 'season': 2025, 'sos': 62.72, 'sos_rank': 88, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Temple', 'team_norm': 'Temple', 'team_raw': 'Temple', 'week': 13}, 'schedule_row': {'away_team': 'Tulane', 'conference_game': True, 'home_team': 'Temple', 'id': 401762515, 'kickoff_iso_utc': '2025-11-22T20:45:00Z', 'season': 2025, 'venue': 'Lincoln Financial Field', 'week': 13}}",2025,,401762515,,,,13
,39.6,95,45,20.8,49.16,129.0,242.2,253.5,130,107,215.0,120.4,64.52,76.0,1-9,Georgia State,Georgia State,-1.2,128,82,457.2,373.9,,20251122_2100_georgia_state_troy,3.43,,25.0,32,100,24.3,61.45,96.0,191.2,194.0,106,115,180.1,111.6,60.37,110.0,6-4,Troy,Troy,0.0,67,121,371.3,305.6,,2025-11-22T21:00:00Z,,,,12.29,,,,"{'league_metrics_away': {'ATS': None, 'PA': 39.6, 'PF': 20.8, 'PY(D)': 242.2, 'PY(O)': 253.5, 'R(D)_PY': 95, 'R(D)_RY': 130, 'R(D)_TY': 128, 'R(O)_PY': 45, 'R(O)_RY': 107, 'R(O)_TY': 82, 'RY(D)': 215.0, 'RY(O)': 120.4, 'SU': '1-9', 'TO': -1.2, 'TY(D)': 457.2, 'TY(O)': 373.9, 'Team': 'Georgia State'}, 'league_metrics_home': {'ATS': None, 'PA': 25.0, 'PF': 24.3, 'PY(D)': 191.2, 'PY(O)': 194.0, 'R(D)_PY': 32, 'R(D)_RY': 106, 'R(D)_TY': 67, 'R(O)_PY': 100, 'R(O)_RY': 115, 'R(O)_TY': 121, 'RY(D)': 180.1, 'RY(O)': 111.6, 'SU': '6-4', 'TO': 0.0, 'TY(D)': 371.3, 'TY(O)': 305.6, 'Team': 'Troy'}, 'sagarin_away': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 49.16, 'pr_rank': 129, 'season': 2025, 'sos': 64.52, 'sos_rank': 76, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Georgia State', 'team_norm': 'Georgia State', 'team_raw': 'Georgia State', 'week': 13}, 'sagarin_home': {'fetched_at': '2025-11-24 22:25:42.757952+00:00', 'hfa': 3.43, 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 NOVEMBER 22 SATURDAY - WEEK 13', 'pr': 61.45, 'pr_rank': 96, 'season': 2025, 'sos': 60.37, 'sos_rank': 110, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'team': 'Troy', 'team_norm': 'Troy', 'team_raw': 'Troy', 'week': 13}, 'schedule_row': {'away_team': 'Georgia State', 'conference_game': True, 'home_team': 'Troy', 'id': 401761660, 'kickoff_iso_utc': '2025-11-22T21:00:00Z', 'season': 2025, 'venue': 'Veterans Memorial Stadium (AL)', 'week': 13}}",2025,,401761660,,,,13
